ID,Ingredients,Cuisine
829,"yellow onions, ground coriander, ghee, garlic, ground cumin, tomato sauce, salt, chilies, Garam Masala, frozen chopped spinach, ginger, plain yogurt",Indian
830,"kosher salt, cayenne pepper, cumin, plain yogurt, vegetable oil, garlic cloves, spinach, Garam Masala, ground coriander, paneer, tumeric, onion, ginger",Indian
831,"chicken breasts, fat free yogurt, ground tumeric, curry powder, paprika, garlic cloves, ginger, water, fat free greek yogurt, garlic, ground coriander, vegetable oil, tomato puree, red onions, green pepper, smoked paprika, fresh coriander, red pepper, chopped tomatoes, ginger",Indian
832,"coconut milk, cumin seeds, vegetable broth, red bell pepper, garlic, cilantro leaves, pepper, turmeric, bay leaf, black cardamom pods, butternut squash, smoked paprika, salt, sweet onion, coriander seeds, coconut oil, cinnamon stick",Indian
833,"cooking oil, onion, almonds, garlic, salt, chilli powder, ginger, curd, paneer, water, turmeric powder, onion, oil, garam masala",Indian
834,"carrots, yellow onion, frozen peas, salt, Garam Masala, basmati rice, finely chopped ginger root, garlic cloves, water, ground cumin, chopped fresh cilantro, dried lentils, olive oil",Indian
835,"plain yogurt, coriander powder, onion, cumin powder, chili powder, besan, water, bay leaf, water, salt, olive oil, Garam Masala, olive oil, tomato paste, kasuri methi, ginger, salt, turmeric, fresh cilantro, paneer, chili powder, turmeric",Indian
836,"mild curry powder, red lentils, coconut milk yogurt, leaves, coriander, cumin seed, vegetable stock, onions, carrots, peanut oil",Indian
837,"basmati rice, nuts, golden raisins, full fat coconut milk, water, sugar, ground cardamom, saffron",Indian
838,"lemon juice, yellow mustard seeds, cumin seeds, ghee, Garam Masala, ginger paste, onion, cumin powder, garlic paste, roma tomato, toor dal, chopped cilantro, turmeric powder, red chili powder, salt",Indian
839,"oil, coriander, green chillies, onions, curry powder, salt, Garam Masala, water, cassia bark, garlic, ground cumin, salt, chilli powder, bay leaves, whole chicken, ginger, turmeric, green cardamoms",Indian
840,"lentils, water, ground coriander, coconut oil, fennel seeds, ground turmeric, cumin seeds, chopped cilantro, salt",Indian
841,"milk powder, white chocolate couverture, green cardamom pods, unsalted butter",Indian
842,"tandoori paste, plain yogurt, butter, whipping cream, garam masala, cooked rice, honey, paprika, tomato paste, garlic, large shrimp, ground cumin, lemon wedges, sliced almonds, fresh cilantro",Indian
843,"cilantro leaves, roasted cashews, tomato sauce, cloves, turmeric powder, salt, cauliflower head, maple syrup, chili powder, coconut milk, kasuri methi, olive oil, bay leaf, Garam Masala, small tomatoes, medium onion, green cardamoms, diced tomato, ginger",Indian
844,"green chilies, turmeric powder, red chili powder, red chili, coriander powder, Garam Masala, water, fenugreek leaves, mustard seeds, ginger garlic paste, cilantro leaves, cumin seeds, salt, lentil, tomato, onion, curry leaves",Indian
845,"garlic powder, small potatoes, cumin seeds, paprika, oil, turmeric, salt",Indian
846,"coconut milk, onion, turmeric, olive oil, curry powder, boneless, skinless chicken breasts, garlic, plain yogurt, ground ginger, tomato paste, granulated sugar, Garam Masala, salt",Indian
847,"green chilli, chilli powder, salt, garam masala powder, peas, turmeric powder, cumin seeds, coriander powder, fresh coriander, onion, tomato, vegetable oil, potato, ginger garlic paste",Indian
848,"garam masala powder, vegetable oil, green chilis, cashews, red chili powder, ginger, onion, turmeric powder, garlic cloves, small tomatoes, non dairy milk, kasuri methi, mushrooms, salt, coriander leaves, vegan butter",Indian
849,"cilantro leaves, cumin powder, coconut milk, fresh ginger, coconut oil, salt, curry powder, garlic, vegetable broth, small onion, long grain brown rice, spinach leaves",Indian
850,"oil, kasuri methi, bay leaf, onions, cinnamon stick, green cardamom, ginger, coconut milk, cloves, salt, coriander powder, small tomatoes, green chilies, cashews, red chili powder, garlic cloves, turmeric powder",Indian
851,"green chillies, tomatoes, ground coriander, onion, olive oil, garlic cloves, Greek style yoghurt, canned chickpeas, ginger, pomegranate molasses, coriander, chilli powder, flatbread, Garam Masala, crushed tomatoes, ground cumin",Indian
852,"tomato, coriander leaves, ginger, salt, water, lemon juice, red chili powder, tuvar dal, garam masala powder, turmeric powder, onion, cumin seeds, oil, asafoetida powder, water, curry leaves, kasuri methi, garlic, dry red chilies, green chilies, black mustard seeds",Indian
853,"green lentils, coconut milk, curry powder, reduced sodium vegetable broth, water, salt, ground coriander, chopped fresh cilantro, Garam Masala, carrots, onion, ground turmeric, chili flakes, ground cumin, fresh ginger, garlic, coconut oil, tomato paste",Indian
854,"onion, medium potatoes, ground cumin, cumin seeds, sea salt, ground turmeric, spinach, ground paprika, garlic, ground coriander, coconut oil, ginger",Indian
855,"capsicum, garam masala, green chilies, salt, french beans, cauliflower, carrot, bhaji, peas, butter, garlic paste, water, cumin seeds, red chilies, tomatoes, potatoes, turmeric powder, onion, masala",Indian
856,"ginger, medium tomatoes, vegetable oil, chopped cilantro, Garam Masala, lemon juice, ground coriander, japanese eggplants, turmeric, cumin seeds, onion, chilies, paprika, salt, waxy potatoes, asafetida, garlic",Indian
857,"ginger root, turmeric, lemon juice, garbanzo beans, salt, onion, sliced green onions, cayenne pepper, chopped fresh cilantro, cumin seeds, chile powder, minced garlic, fresh tomato, tomatoes",Indian
858,"curry leaves, red chili flakes, red chili powder, seeds, broccoli florets, salt, cumin seeds, mustard seeds, cinnamon stick, onion, bell pepper, turmeric powder",Indian
859,"coconut oil, ground black pepper, cumin powder, red onions, garam masala powder, salt, nutmeg, cumin seeds, coriander powder, brown rice, cinnamon powder, cashews, chopped tomatoes, red chili powder, mint leaves",Indian
860,"ground turmeric, salt, cayenne pepper, vegetable oil, potatoes, tomatoes, onion, ground cumin",Indian
861,"chopped cilantro, Garam Masala, jalapeno, lemon juice, ginger, water, fenugreek leaves, garlic paste, oil, Roma tomatoes, shrimp, cumin powder, basmati rice, chaat masala, coriander powder",Indian
862,"brown lentils, coriander seeds, salt, onions, sunflower oil, basmati rice, ground cinnamon, ground allspice, all purpose flour, olive oil, salt, sugar, freshly ground black pepper, water, cumin seeds, water, ground turmeric",Indian
863,"large garlic cloves, bay leaf, onions, stewing beef, fresh lemon juice, tomatoes with juice, peeled fresh ginger, cinnamon sticks, chutney, salt, crushed red pepper, cooked rice, mild curry powder, vegetable oil, coconut milk, cloves",Indian
864,"canola, curry powder, boneless chicken, unsweetened coconut milk, freshly ground black pepper, diced tomato, salt, onions, chopped basil",Indian
865,"crushed tomatoes, baby spinach, yellow onion, dried chile, ground cumin, water, ginger root, chana dal, tumeric, mustard powder, fenugreek seeds, broth, curry powder, light coconut milk, kosher salt, garlic, garam masala, canola oil",Indian
866,"super firm tofu, garlic, Garam Masala, medium tomatoes, coriander powder, raw cashews, cilantro, large onion, kasoori methi, paprika, ginger, turmeric, vegan butter, sugar",Indian
867,"cilantro leaves, oil, onions, cashew nuts, garlic, chicken, green cardamom, hot water, mint leaves, curds, green chilies, cinnamon, ground turmeric, coriander powder, ground cumin, peppercorns, salt, clove",Indian
868,"gram dal, mustard seeds, salt, red chili, curry leaves, coconut oil, tamarind paste, urad dal, green chili, grated coconut",Indian
869,"fresh ginger, heavy cream, ground cumin, crushed tomatoes, cayenne pepper, table salt, plain whole-milk yogurt, tomato paste, ground coriander, serrano chile, garlic cloves, garlic cloves, garam masala, boneless skinless chicken breasts, vegetable oil, onion, vegetable oil, fresh ginger, table salt, sugar, chopped fresh cilantro",Indian
870,"powdered turmeric, grated coconut, tomato, cumin seeds, water, chicken, oil, mustard seeds, chilli powder, ginger, poppy seeds, peppercorns, onion, coriander leaves, curry leaves, salt, garlic flakes, coriander powder",Indian
871,"butter, yellow onion, chopped cilantro, skinless, boneless chicken breasts, raisins, minced garlic, minced ginger root, curry powder, whole plain yogurt, salt, chopped cilantro, chicken stock, sliced almonds, uncle ben, cinnamon",Indian
872,"oil, coriander powder, garam masala, ginger, onions, chicken, oil, turmeric powder, paprika, tomato, salt, green chillies, pepper, chopped cilantro, mustard seeds, paprika, curry leaves",Indian
873,"warm water, fenugreek leaves, red chillies, seeds, oil, cumin seeds, ground turmeric, salt, melted butter, chapati flour",Indian
874,"onion, ginger garlic paste, fresh coriander, coriander powder, cloves, salt, tomato, green chillies, heeng, garam masala powder, yogurt, baby potatoes, sugar, mustard oil, bay leaf, black peppercorns, chilli powder, cumin powder, turmeric powder",Indian
875,"curry leaves, turmeric powder, potatoes, coriander leaves, oil, cumin seeds, red chilli, garam masala, chilli powder, onion, salt",Indian
876,"asparagus, pepper, medium onion, olive oil, salt, curry powder, garlic",Indian
877,"cumin, cinnamon, boneless skinless chicken breasts, boneless skinless chicken tenderloins, ground black pepper, paprika, salt, olive oil, chopped parsley, plain yogurt, bay leaves, onion, cornstarch, garlic, heavy cream, cayenne pepper, garam masala, tomato puree, fresh ginger",Indian
878,"golden raisins, ground black pepper, fresh cilantro, chicken breast cutlets, toasted slivered almonds, sour cream, coconut oil, curry powder, salt, onion",Indian
879,"Garam Masala, water, fresh ginger, ground coriander, green peas, tomato puree, fresh cilantro, amchur, rice, cauliflower, kosher salt, garlic, red chili powder, cumin seeds, vegetable oil, jalapeño, ground turmeric",Indian
880,"Garam Masala, steamed rice, extra virgin olive oil, full fat coconut milk, fresh ginger, cayenne pepper, cauliflower, kosher salt, tomato paste, fresh cilantro, yellow curry powder, black pepper, coconut oil, yellow onion, garlic, naan, turmeric",Indian
881,"water, yogurt, salt, cumin seeds, diced onion, cashew, fresh ginger, canned tomatoes, cooked chickpeas, chili flakes, cloves, broccoli florets, garlic, coconut oil, turmeric powder, coriander seeds, cinnamon stick, chopped cilantro",Indian
882,"oil, asafoetida, cashews, red chili, coriander, potatoes, chaat masala, cumin seeds, green chillies, salt, lime juice, cumin seeds, turmeric powder",Indian
883,"coriander, seeds, seeds, chilli powder, seeds, water, oil, papad, salt",Indian
884,"ginger, curry leaves, chilli powder, grated coconut, garlic, oil, shallots, urad dal, black mustard seeds, shallots",Indian
885,"garlic, aubergine, cumin, cauliflower, chilli flakes, olive oil, olive oil, red pepper, frozen peas, basmati rice, coconut milk, cauliflower, aubergine, turmeric, water, onion, fresh coriander, cumin seeds, Garam Masala, cumin seeds, salt",Indian
886,"cayenne pepper, water, medium carrot, turmeric powder, salt, coconut oil, vegetable broth, dumpling, onion, coconut milk, vegetable broth, cilantro leaves, garlic, cumin, Scotch Bonnet pepper, salt, curry powder, italian seasoning, green onions, fresh thyme, cayenne pepper, medium potatoes, paprika, jackfruit, gluten free flour, vegetable bouillon, fresh ginger",Indian
887,"cardamoms, coconut milk, fresh ginger, mango juice, mango, fresh mint leaves, ice cubes",Indian
888,"ghee, onion, ginger paste, chili powder, coriander powder, cumin powder, crushed tomatoes, Garam Masala, yogurt, masala, fenugreek leaves, heavy whipping cream, ginger paste, oil, boneless chicken breast",Indian
889,"turmeric powder, onion, cumin powder, Garam Masala, salt, bone, tomato, coriander powder, vegetable oil, chilli powder, ginger paste, green chilli, bell pepper, garlic paste, coriander leaves",Indian
890,"boneless chicken, minced garlic, pepper, coconut cream, oil, ground ginger, ground cardamom, onion, yogurt, seed, chopped fresh cilantro, diced green chilies, cashews, paprika, curry powder, tomato puree, turmeric, salt, ground cumin",Indian
891,"pitted dates, salt, plain low-fat yogurt, tamarind paste, hot water, cabbage, palm sugar",Indian
892,"bay leaf, basmati rice, minced ginger, ground meat, cayenne, turmeric, serrano pepper, cardamom pods, coriander powder, mint leaves, cumin seeds, paprika, tomatoes, black pepper, minced garlic, water, salt, cilantro leaves, oil, Garam Masala, onion, cinnamon stick, cloves",Indian
893,"ground cumin, scallions, ground coriander, chickpeas, olive oil, Garam Masala, masala, ginger, onions, water, garlic, turmeric powder, fine grain salt, serrano chile, lemon, cayenne pepper, cilantro, medium tomatoes",Indian
894,"cumin seeds, cumin powder, paprika, chilli, coriander powder, garlic clove, ginger powder, coriander, tomato purée, tomato, Garam Masala, onion, coriander powder, cinnamon, ghee, crushed garlic, cayenne pepper, Garam Masala, water, clove, cream substitute, eggplants",Indian
895,"Knorr® Rice Sides™ - Chicken flavor Broccoli, cilantro leaves, frozen peas and carrots, nonfat plain greek yogurt, boneless skinless chicken breast halves, vegetable oil, curry powder",Indian
896,"gram flour, asafoetida, grated coconut, yogurt, semolina, lemon juice, salt, green chili, sugar, water, chili paste, oil, mustard seeds, cilantro, turmeric powder, salt",Indian
897,"salt, onions, cumin powder, potato, cumin seeds, ginger, turmeric powder, broccoli florets, tomatoes, water, coriander leaves, green chillies, coconut cream, coconut oil, garlic cloves, coriander powder",Indian
898,"salt, green chilies, eggs, seeds, curry leaves, medium onion, medium onion, curry leaves, curry powder, red chili powder, milk, black pepper, medium tomatoes, canola oil, fresh garlic, turmeric powder, black pepper, cinnamon stick, salt, fresh ginger, water",Indian
899,"cider vinegar, green chilies, water, garam masala, curry powder, red chili flakes, salt, ground turmeric, chickpea, garlic, ginger, cumin powder, onion, cumin seeds, tomato, fresh lemon juice, yogurt",Indian
900,"olive oil, ground coriander, potatoes, garlic, cumin seeds, green beans, fresh ginger, pepper, green chili, turmeric, carrot, salt, fresh coriander, pastry, lemon juice, cauliflower, medium onion, Garam Masala, caraway seeds, olive oil",Indian
901,"canola oil, white pepper, tomato sauce, paprika, meatballs, yellow onion, Garam Masala, curry powder, coconut milk, garlic, Garam Masala, salt, flour, cilantro, water, ginger, ground tumeric",Indian
902,"onion, tomato paste, red bell pepper, ghee, frozen chopped spinach, garlic cloves, ginger, salt, cumin, yellow mustard seeds, green chilies, cilantro, Garam Masala, black peppercorns, turmeric, tomato, coconut milk, cinnamon, coriander seeds, fenugreek seeds, skinless chicken thighs, chili powder, garlic powder, cloves, bay leaf, Garam Masala, water",Indian
903,"paprika, canola oil, half-and-half, onion, salt, chopped fresh cilantro, black eyed peas, garlic, tumeric, large tomato, cayenne, Garam Masala, ginger, vegetable stock",Indian
904,"sugar, chilled water, lemon, mint leaves, rock salt, black pepper, cumin seeds, ice cubes",Indian
905,"salt, Garam Masala, spinach, garlic, paneer, turmeric powder, ginger, water, heavy cream, tomato, onion, lemon juice, kasuri methi, chilli powder",Indian
906,"green cardamom, Orange, rice, fresh ginger, milk, cinnamon, almond, water, cloves",Indian
907,"turmeric, paprika, water, lime, Garam Masala, ghee, ground cumin, garlic, ground coriander, salt, tomatoes, boneless skinless chicken breasts, red chilis, ginger, pepper, chili powder, white onions",Indian
908,"ginger garlic paste, cumin seeds, sesame seeds, green chillies, chilli powder, coriander powder, cooking oil, salt, cilantro leaves, coconut, baby eggplants, turmeric powder, peanuts, tamarind, onion",Indian
909,"chopped nuts, almonds, sugar, full-fat milk, cardamom powder, saffron strands",Indian
910,"ground cardamom, serrano chiles, cilantro leaves, garlic cloves, olive oil, ground cumin, flat leaf parsley leaves, ground black pepper, kosher salt",Indian
911,"chili flakes, lemon, urad dal, coconut oil, peanuts, curry leaves, cashew nuts, black mustard seeds, water, turmeric powder, asafetida, cilantro, red chillies, quinoa, salt",Indian
912,"sweet potato, green chilli, fresh coriander, salt, water, lime, chopped tomatoes, beef, curry powder, garlic, red lentils, ginger, pepper, cooking spray, small onions",Indian
913,"tamarind paste, salt, dried red chile, cilantro, water, ginger, vegetable oil, mustard seeds, curry leaves, serrano chile, daal, daal, shredded coconut",Indian
914,"turmeric powder, chicken, salt, cinnamon, curry leaves, green chillies, onion, peanut oil, garlic, cloves, coconut, tomatoes, ginger, coriander leaves, coriander powder, cardamom, chilli powder, fennel seeds",Indian
915,"courgettes, onion, baking soda, salt, rapeseed oil, cumin seeds, fresh coriander, green chilli, flour, chilli powder",Indian
916,"curry leaves, garlic cloves, onion, salt, chopped tomatoes, bengal gram, mustard seeds, tamarind paste, capsicum, asafoetida, cooking oil, urad dal, dry red chilies",Indian
917,"brown sugar, red pepper flakes, canola oil, salt, cream, plain yogurt, peas, onions, gingerroot, tomato paste, paneer, Garam Masala, garlic, ground turmeric, cumin seeds",Indian
918,"yogurt, cumin powder, pineapple, chaat masala, red chili powder, salt, sugar",Indian
919,"garlic, coriander leaves, boneless chicken, chili powder, salt, black pepper, cumin, lemon juice, yogurt, garlic, tandoori masala, turmeric, onion, oil",Indian
920,"water, cumin seeds, mustard seeds, turmeric, chili pepper, yukon gold potatoes, avocado oil, salt",Indian
921,"salt, garlic cloves, jalapeno, coconut milk, bay leaves, turmeric powder, Granny Smith apples, salt, chili powder, medium onion, curry powder, brown sugar, water, dried red chili peppers, oil, mustard seeds",Indian
922,"jalapeño, ground ginger, greek yogurt, cilantro, Garam Masala, Garam Masala, lemon juice, heavy whipping cream, black pepper, garlic, salt, paprika, tomato sauce, cauliflower rice, boneless skinless chicken breasts",Indian
923,"lamb leg steak, water, tomato paste, turmeric powder, Garam Masala, cardamom powder, salt, medium onion, coconut milk yogurt, paprika, cilantro, cayenne pepper, light olive oil, garlic, lime juice",Indian
924,"onion, chile peppers, chicken stock, limes, salt, ground black pepper, scallions, curry powder, chopped cilantro, lite coconut milk, garlic, coconut oil, lamb shoulder",Indian
925,"Garam Masala, medium onion, cayenne pepper, tandoori masala, tomato sauce, minced garlic, cream, butter, gnocchi, curry powder, baby spinach, parsley",Indian
926,"ground cardamom, ground black pepper, ground cumin, ginger, salt, lemon, red food coloring, ground cloves, chicken, cayenne pepper, olive oil, yogurt, ground coriander, garlic",Indian
927,"Garam Masala, salt, basmati rice, curry powder, water, lemon juice, chiles, onion, diced tomatoes, garlic, urad dal, shredded coconut, cilantro, coconut, fresh ginger",Indian
928,"butter, tomatoes, asafetida, cumin seeds, lentil, jeera powder, salt, ginger, red chili powder, onion, green chilies, Garam Masala, cilantro, turmeric powder",Indian
929,"ground black pepper, boneless skinless chicken thighs, pineapple chunks, , cooked brown rice, cauliflower florets, curry powder, vegetable oil, onions, fresh ginger, salt, chopped fresh cilantro, garlic",Indian
930,"fresh ginger, onion, vegetable oil, diced tomatoes, salt, extra firm tofu, basmati rice, curry powder, carrots, coconut milk, low sodium vegetable broth, garlic, chopped cilantro, pepper",Indian
931,"dry lentils, tomato, cumin seeds, ginger, onion, garlic, spice, vegetable oil",Indian
932,"vegetable oil, minced garlic, ground coriander, Garam Masala, ground coriander, coconut milk, ginger, salt, ground cumin, water, salt, plain greek yogurt, cayenne, chicken breasts, medium tomatoes, cayenne, turmeric, turmeric, ground cumin, Indian spice",Indian
933,"mint leaves, chilli powder, cinnamon, boiled eggs, cumin seeds, cloves, coriander leaves, salt, onions, ghee, cardamon, garam masala powder, chicken, yogurt, coriander leaves, turmeric powder, bay leaves, cashews, star anise, lime, salt, green chillies, ginger garlic paste, cardamom, mint leaves, peppercorns",Indian
934,"black salt, green chili, mango, cumin powder, mustard seeds, curd, curry leaves, oil",Indian
935,"lamb leg steaks, tomato paste, onion, chickpeas, coriander leaves, garlic, curry powder, tomatoes",Indian
936,"sweet potato, onion, olive oil, garlic, red chili flakes, baby spinach leaves, salt, cumin, coconut oil, fresh ginger, light coconut milk, turmeric, Garam Masala, diced tomatoes, chick peas",Indian
937,"ghee, cinnamon stick, pineapple, cashews, water, cardamom pods, saffron, onion, salt, almonds, cilantro leaves, basmati rice, cloves, milk, star anise, raisins, bay leaf, pomegranate seeds",Indian
938,"ground turmeric, broccoli, coconut oil, curry powder, fresh turmeric, water, cilantro leaves, fresh ginger, lime, garlic, ground cumin, medium yellow onion, Garam Masala, full fat coconut milk, chickpeas, salt",Indian
939,"red chili powder, potatoes, cauliflower, mango powder, garam masala powder, onion, coriander powder, cumin seeds, coriander leaves, turmeric powder, tomatoes, oil, salt, garlic paste",Indian
940,"kosher salt, cumin seeds, vegetable oil spray, extra-virgin olive oil, carrots",Indian
941,"turmeric powder, soya chunks, salt, ginger garlic paste, tomato, coriander powder, Garam Masala, pepper, fennel seeds, curry leaves, cooking oil, red onions, red chilly powder",Indian
942,"onion, turmeric, coriander, ground almonds, olive oil, ginger, coconut milk, skinless chicken breast, Garam Masala, garlic cloves",Indian
943,"masala, grated coconut, peanut oil, curry leaves, cloves, chilies, tamarind pulp, jaggery, fenugreek seeds, sesame seeds, mustard seeds, salt, peanuts, dry red chilies, onion, chilli powder, poppy seeds, turmeric powder, ginger, coriander seeds",Indian
944,"cauliflower florets, steamed rice, toasted cashews, fire roasted tomatoes, minced ginger, diced onion, Garam Masala, garlic, coconut milk, avocado oil, chopped fresh cilantro, sea salt, ground cardamom, ground turmeric",Indian
945,"coconut milk, smoked paprika, cumin, spinach, garlic, coconut oil, coriander, tomato paste, marsala, stewed tomatoes, cilantro leaves, masala, red pepper flakes, avocado oil, lentils, red onion, salt",Indian
946,"frozen peas, fresh cilantro, chili flakes, turmeric, tomato paste, curry powder, ground cumin, steamed rice, yellow onion, idaho potatoes, kosher salt, garlic cloves, coconut milk, coconut oil, cayenne pepper",Indian
947,"warm water, turmeric, vegetable oil, large carrots, salt, coriander leaves, salt, free range egg, lemon juice, freshly ground black pepper, large potatoes, green chilli, plain flour, vegetable oil, curry leaves, garlic cloves, small onion, black mustard seeds, Garam Masala, frozen peas",Indian
948,"chicken, yogurt, onions, garlic paste, green cardamom, ghee, coriander powder, red chili powder, ginger paste, cloves, salt",Indian
949,"chile de arbol, coriander seeds, mulato chile, red chile, mustard seeds, chili powder, cumin seeds, pure olive oil, salt, tomatoes, sugar, seeds, white distilled vinegar",Indian
950,"curry, garlic, turmeric powder, garam masala powder, ginger garlic paste, ginger, black cardamom, bay leaves, mustard oil, potatoes, mustard oil, cloves, lemon juice, sugar, hung curd, cumin powder, chilli powder, salt, cinnamon, tomato, coriander powder, onion, red chillies, green cardamom, fresh coriander",Indian
951,"green onion, cucumber, coriander, cilantro, cumin, yogurt, salt, pepper",Indian
952,"basmati rice, mace, bay leaf, cardamoms, salt, bay leaf, cloves, star anise, onions, raisins, cinnamon, mace, water, onions, raisins, basmati rice, water, cashew nuts, salt, water, cashew nuts, water, ghee, ghee",Indian
953,"Garam Masala, red skinned potatoes, salt, fresh ginger, baby spinach, boneless, skinless chicken thighs, ground black pepper, red wine vinegar, garlic, chopped fresh cilantro, tomato paste, no-salt-added diced tomatoes, Madras curry powder",Indian
954,"powdered ginger, diced tomatoes, minced onion, water, pepper flakes, sea salt, turmeric, Garam Masala, red lentils",Indian
955,"water, onion, garlic cloves, chili, cumin powder, coconut, turmeric powder, ginger garlic paste, coriander seed, black pepper, tamarind paste",Indian
956,"ground cumin, kosher salt, ground coriander, ground turmeric, ground cayenne pepper, cauliflower, cooking oil, freshly ground black pepper",Indian
957,"Garam Masala, salt, onion, coriander powder, ginger, yogurt, green cardamom, chilli powder, whole chicken, cinnamon, cloves, vegetable oil, cloves, cashew nuts, turmeric powder",Indian
958,"butter, ground cinnamon, ground coriander, fresh root ginger, tomato purée, sugar, ground turmeric, vegetable oil, fenugreek, salt, ground cardamom, chilli powder, chopped tomatoes, ground cumin, bone in chicken thighs, Greek-style yogurt, tandoori masala, garlic cloves, white onions",Indian
959,"coriander powder, cumin powder, chickpea, coriander leaves, cumin, vegetable oil, cubed potato, chaat masala, green chili, turmeric powder, onion, ginger garlic paste, salt, mustard oil, bay leaf, cardamom, cinnamon, black cardamom, red chili powder",Indian
960,"onion, green chilis, lime, vegetable oil, salt, curry leaves, coriander leaves, potatoes, mustard seeds, turmeric powder",Indian
961,"minced garlic, salt, cayenne, ground coriander, turmeric, minced ginger, greek yogurt, ground cumin, ghee, chicken thighs, cilantro, Garam Masala, smoked paprika, lemon juiced",Indian
962,"coriander leaves, chilli powder, salt, cumin powder, fenugreek, medium tomatoes, chicken, coconut cream, garlic paste, onion, caraway seeds, green chilli, oil, turmeric powder, water, coriander powder, Garam Masala",Indian
963,"cloves, coriander leaves, boiling water, yogurt, cinnamon, green chillies, vegetable oil, salt, green cardamom, cloves, turmeric powder, water, onion, tomato, sugar, garam masala, ginger, chilli powder",Indian
964,"Garam Masala, turmeric, cumin seeds, fresh ginger, chilli, water, garlic, salt, fresh coriander, tomatoes, ginger",Indian
965,"coconut milk, salt, minced onion, garlic, curry powder, fresh ginger, large shrimp, freshly ground black pepper, crushed red pepper flakes, peanut oil, fish, fresh cilantro",Indian
966,"onion, ghee, saffron threads, vegetable oil, salt, black peppercorns, green cardamom pods, salt, green cardamom pods, fresh mint leaves, milk, coriander leaves, cinnamon, green chillies, garlic paste, cloves, cinnamon, almonds, bay leaf, turmeric powder, ghee, black cumin seeds, basmati rice, coriander leaves, onions, cloves, vegetable oil, ginger paste, lime juice, yogurt, boneless chicken",Indian
967,"salt, oats, corn kernels, green chili, green peas, oil, flour, chat masala, capsicum, cumin powder, garlic powder, coriander leaves, onion, mango powder, carrots",Indian
968,"cumin seeds, oil, salt, lemon juice, chilies, asafetida, sugar, ginger, chopped cilantro",Indian
969,"salt, green peas, cumin, cumin seeds, fresh cilantro, oil, coriander, freshly ground black pepper, red onion, white button mushrooms, cayenne pepper",Indian
970,"garam masala, unsalted butter, salted mixed nuts, cayenne pepper, peeled fresh ginger, ground cumin",Indian
971,"low fat milk, raw honey, pistachio nuts, plain greek yogurt, mint, frozen mango, ginger, vanilla, ground cardamom, ground turmeric",Indian
972,"kosher salt, cilantro sprigs, mustard greens, chicken legs, water, cumin seeds, fresh turmeric, lime wedges, garlic cloves, palm sugar, kaffir lime leaves, cardamom pods, ginger, lemongrass, shallots, curry powder, egg noodles, oil, shrimp paste, coriander root, chile peppers, curry paste, coconut milk, coriander seeds, egg noodles, canola oil, shallots",Indian
973,"lemons, chilli powder, ground cumin, tiger prawns, freshly ground black pepper, ground cinnamon, butter, coriander leaves, ground cumin, salt, red chilli, fresh ginger, garlic cloves, yoghurt, double cream, garlic cloves, Garam Masala, fresh ginger, tomatoes, red onion",Indian
974,"oil, tomato, chilli powder, eggs, coriander powder, salt, black pepper, fennel seeds, dal, turmeric powder, cinnamon stick, mustard seeds, cumin seeds, onion, star anise, red chilli, water, Garam Masala, cloves",Indian
975,"green cardamom, chicken, potatoes, mustard oil, tomato, yogurt, chilli powder, turmeric powder, onions, cloves, coriander powder, sugar, cinnamon stick, salt, garlic paste, garam masala, mustard oil, bay leaves, cumin powder",Indian
976,"cumin, chicken thighs, red chilies, garlic, turmeric powder, cloves, ginger, diced onions, peppercorns, white wine vinegar, salt, olive oil, spice mix, mustard seeds, diced potatoes, cardamoms, cinammon",Indian
977,"lemon juice, plain whole milk yogurt, chopped cilantro, minced ginger, kosher salt, garlic cloves, cayenne pepper, curry powder",Indian
978,"curry powder, salt, baking powder, paprika, water, chicken, pepper, garlic, vegetable oil, oil, all purpose flour, chili powder, butter, water, curry, roti, onion",Indian
979,"garlic cloves, curry powder, plum tomato, salt, mustard seeds, vegetable oil",Indian
980,"cardamom seeds, chicken, shallots, kaffir lime leaves, coriander seeds, coconut milk, peanut oil, kosher salt, cinnamon, rice, grated nutmeg, whole cloves, garlic, lemongrass, candlenuts, ginger, cumin seeds, fennel seeds, ground turmeric, thai chiles",Indian
981,"cinnamon stick, cloves, warm water, small onion, ghee, cumin seeds, garlic, fresh mint leaves, green chili, black peppercorns, fresh cilantro, warm water, grated coconut, basmati rice",Indian
982,"cloves, coconut milk, red onion, black peppercorns, black mustard seeds, carrots, ginger, curry leaves, lemon, basmati rice, leaves, cumin seeds, vegetable oil, red chilli",Indian
983,"garlic, tomato, red chillies, onion, coriander, cumin seeds, salt, tamarind extract, lemon, coriander seeds, white fish fillets, turmeric, onion, chillies, oil, coconut, turmeric powder",Indian
984,"asafetida, roasted cashews, dry coconut, red chilli, salt, red chilli, ghee, plain yogurt, curry leaves, curry leaves, mustard seed, water",Indian
985,"chopped fresh cilantro, garlic, ground turmeric, tomato paste, fresh ginger, diced tomatoes, cooked rice, plain yogurt, heavy cream, yellow onion, boneless, skinless chicken thighs, ground cumin, Garam Masala, ground coriander, kosher salt",Indian
986,"tomatoes, ghee, cumin seeds, crushed black pepper, coriander leaves, sugar, salt",Indian
